level;total_words;total_sentences;total_syllables;complex_words;letter_count;common_words;total_different_words;different_advanced_words;flesch_reading_ease;flesch_kinkaid;gunning_fog;coleman_liau;smog_grade;automated_readibility_index;lexical_density;beyond_2000;advanced_ttr;advanced_guiraud;ttr;rttr;cttr;m;h;s;u;mwf;r;bigram_model;bigram_perplexety;a1_words;a2_words;b1_words;b2_words;c1_words;c2_words;bigram_model_reverse;bigram_perplexety_reverse;words_per_sentence;sentences_per_paragraph;simple_errors_per_word;complex_errors_per_word
2;119;4;186;18;586;75;94;71;44.406815;7.52;11.6;12.1603365;14.836746;11.91;47.05882352941176;0.6302521;0.5966387;6.508559;0.789916;8.616966;6.093115;0.01032524;0.9506544;0.9676494;96.850044;1.2659575;8.616966;4.016322;4.016322;56.0;49.0;36.0;27.0;19.0;9.0;4.1827235;4.1827235;29.75;1.3333334;4.0;1.0
2;72;4;96;8;291;60;56;38;75.765;3.23;7.2000003;6.3205547;10.934197;6.41;48.61111111111111;0.8333333;0.5277778;4.478343;0.7777778;6.5996633;4.6666665;0.013740633;0.9412359;0.9583247;72.776855;1.2857143;6.5996633;2.001691;2.001691;42.0;40.0;29.0;26.0;11.0;10.0;2.9878051;2.9878051;18.0;4.0;2.0;1.0
2;96;6;164;24;489;69;74;49;46.069996;2.45;6.4;12.30125;14.554592;10.12;54.166666666666664;0.71875;0.5104167;5.0010414;0.7708333;7.552593;5.34049;0.012493624;0.94297475;0.9613273;80.040825;1.2972972;7.552593;3.9235284;3.9235284;47.0;44.0;41.0;26.0;22.0;7.0;4.014061;4.014061;16.0;6.0;1.0;1.0
2;133;7;195;12;596;122;94;61;63.512405;3.62;7.6;8.991579;10.355216;6.91;52.63157894736842;0.91729325;0.45864663;5.289371;0.7067669;8.150834;5.7635098;0.014511682;0.9290328;0.95362383;68.909996;1.4148936;8.150834;6.247239;6.247239;91.0;70.0;58.0;38.0;31.0;16.0;6.3408737;6.3408737;19.0;7.0;0.0;0.0
2;97;4;162;17;480;82;69;46;40.93053;5.57;9.6;12.076287;14.5068865;9.41;51.546391752577314;0.8453608;0.4742268;4.6705923;0.7113402;7.0058885;4.9539113;0.016275076;0.9255462;0.9491161;61.443645;1.4057971;7.0058885;5.698434;5.698434;48.0;58.0;41.0;37.0;25.0;7.0;4.1129856;4.1129856;24.25;4.0;1.0;1.0
2;112;7;160;15;502;102;78;49;69.737854;2.45;6.4;8.705001;11.208143;5.41;50.0;0.91071427;0.4375;4.630065;0.6964286;7.3703074;5.211594;0.016249834;0.9233252;0.9485825;61.539093;1.4358975;7.3703074;2.6927166;2.6927166;75.0;63.0;37.0;33.0;20.0;15.0;3.0180342;3.0180342;16.0;7.0;1.0;0.0
2;98;5;182;25;499;86;73;43;29.826717;3.62;7.6;12.629797;15.903189;11.62;59.183673469387756;0.877551;0.4387755;4.343656;0.74489796;7.3741136;5.214286;0.014009564;0.9357666;0.9564027;71.37981;1.3424658;7.3741136;3.4234138;3.4234138;56.0;49.0;57.0;37.0;22.0;18.0;3.5786073;3.5786073;19.6;5.0;0.0;0.0
2;268;13;372;24;1160;237;119;76;68.48053;4.01;8.0;8.214925;10.355216;7.41;50.0;0.88432837;0.2835821;4.642439;0.44402984;7.269082;5.140017;0.025972039;0.8547907;0.9088411;38.502945;2.252101;7.269082;10.1841755;10.1841755;173.0;161.0;108.0;68.0;59.0;32.0;12.621222;12.621222;20.615385;2.6;3.0;0.0
2;93;5;115;4;338;74;64;35;83.343094;3.23;7.2000003;3.9789245;8.238735;1.7;44.086021505376344;0.79569894;0.37634408;3.6293309;0.68817204;6.636491;4.6927075;0.018190619;0.9175492;0.9430627;54.973392;1.453125;6.636491;4.6923637;4.6923637;57.0;54.0;37.0;28.0;19.0;11.0;4.7269382;4.7269382;18.6;1.6666666;1.0;0.0
2;114;5;141;3;439;87;75;47;79.05615;4.79;8.8;5.5449133;7.5541744;3.7;49.122807017543856;0.7631579;0.4122807;4.401953;0.65789473;7.0243936;4.966996;0.018666113;0.91159356;0.9404842;53.573017;1.52;7.0243936;5.2770953;5.2770953;64.0;68.0;46.0;28.0;26.0;18.0;3.6655793;3.6655793;22.8;1.6666666;1.0;0.0
2;97;4;133;6;398;80;70;42;66.22331;5.57;9.6;7.1055665;9.888513;9.41;48.45360824742268;0.82474226;0.4329897;4.264454;0.72164947;7.1074233;5.0257072;0.01558754;0.9286915;0.95134723;64.1538;1.3857143;7.1074233;3.3592398;3.3592398;63.0;53.0;37.0;27.0;19.0;15.0;4.695793;4.695793;24.25;4.0;2.0;0.0
2;73;3;113;9;333;59;52;38;51.180496;5.57;9.6;9.806026;13.023867;9.41;54.794520547945204;0.8082192;0.5205479;4.4475636;0.7123288;6.0861397;4.3035507;0.018427582;0.9209372;0.943447;54.266476;1.4038461;6.0861397;3.575379;3.575379;36.0;44.0;26.0;23.0;11.0;9.0;4.537259;4.537259;24.333334;3.0;2.0;3.0
2;107;5;165;17;484;88;77;47;54.656055;4.4;8.400001;9.414206;13.662884;7.91;52.336448598130836;0.8224299;0.43925235;4.5436616;0.7196262;7.443871;5.263612;0.015068397;0.92958796;0.9526427;66.36406;1.3896104;7.443871;5.5876517;5.5876517;64.0;55.0;42.0;26.0;15.0;10.0;4.359435;4.359435;21.4;2.5;2.0;1.0
2;87;6;143;19;430;60;66;43;53.062325;1.67;5.6;11.22069;13.295007;4.41;49.42528735632184;0.6896552;0.49425286;4.610084;0.7586207;7.0759425;5.003447;0.01385122;0.9381417;0.95733017;72.19581;1.3181819;7.0759425;4.4011216;4.4011216;40.0;48.0;30.0;21.0;15.0;9.0;4.120708;4.120708;14.5;1.5;0.0;0.0
2;139;5;194;17;596;109;97;58;60.543186;6.74;10.8;8.347338;13.662884;10.91;53.23741007194245;0.78417265;0.4172662;4.9194956;0.6978417;8.227432;5.817673;0.014775246;0.92709196;0.9525746;67.68077;1.4329897;8.227432;5.2147837;5.2147837;71.0;69.0;54.0;36.0;29.0;21.0;6.6908183;6.6908183;27.8;1.6666666;6.0;0.0
2;162;6;249;28;725;119;112;76;49.396667;6.74;10.8;9.418518;15.470042;10.91;49.382716049382715;0.7345679;0.4691358;5.9711237;0.69135803;8.799551;6.2222223;0.014259877;0.9274515;0.9537039;70.12683;1.4464285;8.799551;6.0651207;6.0651207;80.0;80.0;57.0;46.0;36.0;11.0;6.669417;6.669417;27.0;3.0;1.0;1.0
2;67;6;105;13;300;46;52;35;62.918743;0.5;4.4;7.877612;11.538034;2.91;49.25373134328358;0.6865672;0.52238804;4.2759304;0.7761194;6.3528113;4.492116;0.014335799;0.93972236;0.95671165;69.75544;1.2884616;6.3528113;2.4444604;2.4444604;34.0;27.0;19.0;16.0;11.0;7.0;3.5176144;3.5176144;11.166667;1.5;4.0;0.0
2;102;5;194;25;529;77;87;53;25.223122;4.01;8.0;13.244313;15.903189;12.12;58.82352941176471;0.75490195;0.51960784;5.2477818;0.85294116;8.614284;6.0912185;0.0074362746;0.9656074;0.9771475;134.47594;1.1724138;8.614284;3.6578164;3.6578164;51.0;52.0;34.0;21.0;19.0;15.0;3.0666466;3.0666466;20.4;2.5;1.0;0.0
2;86;6;120;7;363;70;59;38;74.24016;1.67;5.6;6.953953;9.299571;4.41;47.674418604651166;0.81395346;0.44186047;4.0976453;0.68604654;6.3621335;4.498708;0.018991275;0.9154063;0.94083375;52.65576;1.4576272;6.3621335;2.593295;2.593295;50.0;49.0;31.0;22.0;12.0;10.0;1.9264228;1.9264228;14.333333;6.0;5.0;0.0
2;134;7;217;23;634;104;96;61;50.403507;3.62;7.6;10.4740305;13.133204;6.91;61.19402985074627;0.7761194;0.4552239;5.2695975;0.7164179;8.293137;5.8641334;0.013901951;0.93191046;0.95561504;71.93235;1.3958334;8.293137;4.427608;4.427608;72.0;63.0;50.0;35.0;22.0;11.0;4.017377;4.017377;19.142857;3.5;2.0;0.0
2;194;17;259;17;792;145;117;72;82.3067;0.5;4.4;5.611135;7.429499;2.91;47.42268041237113;0.7474227;0.371134;5.1692986;0.6030928;8.40011;5.939775;0.01822264;0.9040057;0.9392645;54.876797;1.6581197;8.40011;6.673479;6.673479;108.0;114.0;71.0;61.0;32.0;31.0;7.333715;7.333715;11.411765;5.6666665;6.0;4.0
2;182;8;226;13;743;144;102;63;78.691;4.79;8.8;6.903517;9.6426325;8.41;43.956043956043956;0.7912088;0.34615386;4.669871;0.5604396;7.560743;5.3462524;0.021381013;0.8887331;0.92848533;46.77047;1.7843137;7.560743;5.3092575;5.3092575;108.0;92.0;65.0;54.0;24.0;18.0;6.0337167;6.0337167;22.75;4.0;4.0;0.0
2;163;12;220;15;702;128;114;70;78.86386;1.28;5.2000003;7.344539;8.841846;3.91;54.601226993865026;0.78527606;0.42944786;5.4828234;0.6993865;8.929169;6.313876;0.013780457;0.9298058;0.9552955;72.566536;1.4298246;8.929169;3.876318;3.876318;85.0;92.0;72.0;42.0;19.0;20.0;4.8383493;4.8383493;13.583333;3.0;2.0;0.0
2;157;9;242;25;743;124;95;63;58.72634;2.84;6.8;10.33019;12.161745;5.91;53.503184713375795;0.7898089;0.40127388;5.0279474;0.60509557;7.5818253;5.3611603;0.019650174;0.9006439;0.935429;50.890133;1.6526315;7.5818253;8.261852;8.261852;84.0;72.0;59.0;43.0;36.0;22.0;6.312165;6.312165;17.444445;3.0;2.0;1.0
2;171;8;245;20;705;154;100;68;63.92885;4.4;8.400001;7.0573096;11.208143;7.91;54.97076023391813;0.9005848;0.39766082;5.20009;0.5847953;7.647191;5.4073806;0.020293504;0.8956576;0.932699;49.27685;1.71;7.647191;9.829792;9.829792;124.0;103.0;66.0;42.0;33.0;25.0;9.280031;9.280031;21.375;8.0;0.0;0.0
2;150;8;199;13;581;132;102;62;75.56775;3.23;7.2000003;5.396532;9.6426325;1.7;50.66666666666667;0.88;0.41333333;5.0622787;0.68;8.328265;5.8889728;0.015361082;0.9230312;0.9503015;65.09958;1.4705882;8.328265;5.319592;5.319592;95.0;89.0;65.0;45.0;23.0;19.0;5.272506;5.272506;18.75;8.0;8.0;0.0
2;148;12;193;12;614;113;101;66;83.9937;0.89;4.8;6.1940546;8.238735;3.41;53.37837837837838;0.7635135;0.44594595;5.4251666;0.6824324;8.302149;5.870506;0.015300727;0.92353904;0.9505605;65.35637;1.4653466;8.302149;4.54258;4.54258;81.0;86.0;60.0;46.0;24.0;23.0;4.35476;4.35476;12.333333;4.0;1.0;0.0
2;116;5;159;8;491;93;91;54;67.32666;5.18;9.2;7.812758;10.355216;8.91;54.310344827586206;0.80172414;0.46551725;5.013774;0.7844828;8.449138;5.9744425;0.0107419025;0.9489374;0.96637857;93.093376;1.2747253;8.449138;4.0042377;4.0042377;67.0;61.0;51.0;32.0;14.0;18.0;5.94119;5.94119;23.2;5.0;6.0;0.0
2;168;2;233;14;753;130;113;78;4.242861;28.97;33.600002;10.20262;18.243607;39.41;62.5;0.77380955;0.4642857;6.017831;0.67261904;8.71814;6.164655;0.015104782;0.92260367;0.95069826;66.2042;1.4867257;8.71814;5.3305073;5.3305073;91.0;97.0;67.0;50.0;33.0;28.0;6.430721;6.430721;84.0;0.5;4.0;2.0
2;156;3;232;21;648;126;101;72;28.239613;16.49;20.800001;8.055385;18.243607;23.41;52.56410256410257;0.8076923;0.46153846;5.7646136;0.6474359;8.086472;5.717999;0.017047752;0.9139113;0.9444091;58.658764;1.5445545;8.086472;4.683156;4.683156;90.0;80.0;56.0;45.0;30.0;22.0;4.891515;4.891515;52.0;1.0;2.0;3.0
2;96;5;140;10;418;78;71;45;63.971996;3.62;7.6;8.260833;11.208143;6.91;57.291666666666664;0.8125;0.46875;4.5927935;0.7395833;7.246407;5.123984;0.0144801205;0.9339077;0.9549636;69.0602;1.3521127;7.246407;2.4472022;2.4472022;57.0;58.0;29.0;22.0;10.0;18.0;2.184634;2.184634;19.2;1.6666666;0.0;2.0
2;162;7;259;27;768;101;114;88;48.08945;5.18;9.2;10.796543;13.968274;8.91;47.53086419753087;0.6234568;0.54320985;6.913933;0.7037037;8.956686;6.3333335;0.013576063;0.9309305;0.9560054;73.65906;1.4210526;8.956686;5.256456;5.256456;74.0;70.0;51.0;37.0;26.0;20.0;4.101657;4.101657;23.142857;7.0;2.0;0.0
2;143;8;224;21;646;97;109;76;56.171597;2.84;6.8;9.106852;11.407656;5.91;48.25174825174825;0.67832166;0.5314685;6.355439;0.7622378;9.115038;6.4453053;0.011023088;0.94529414;0.9648815;90.71868;1.3119266;9.115038;4.0291333;4.0291333;70.0;69.0;53.0;43.0;20.0;19.0;4.1643844;4.1643844;17.875;8.0;1.0;1.0
2;148;4;227;21;689;99;102;70;39.521893;10.64;14.8;10.773785;15.774803;15.91;46.62162162162162;0.6689189;0.47297296;5.7539644;0.6891892;8.384348;5.9286294;0.014906196;0.9255106;0.95188594;67.0862;1.4509804;8.384348;5.096775;5.096775;86.0;68.0;52.0;38.0;27.0;23.0;6.5649223;6.5649223;37.0;4.0;1.0;2.0
3;214;11;319;26;922;178;114;75;60.979286;3.62;7.6;8.011963;10.65028;6.91;51.4018691588785;0.8317757;0.3504673;5.1268945;0.53271025;7.7928796;5.510398;0.021872062;0.88263506;0.92569184;45.720425;1.877193;7.7928796;7.668622;7.668622;137.0;115.0;74.0;68.0;38.0;26.0;8.416824;8.416824;19.454546;5.5;9.0;0.0
3;165;7;212;12;647;140;99;58;74.21182;5.18;9.2;6.00097;10.355216;4.2;49.696969696969695;0.8484849;0.35151514;4.515294;0.6;7.7071395;5.4497705;0.019593874;0.89995474;0.9353469;51.036358;1.6666666;7.7071395;7.5583744;7.5583744;112.0;87.0;59.0;42.0;20.0;13.0;5.5991564;5.5991564;23.571428;3.5;2.0;0.0
3;172;7;245;15;721;148;108;68;61.38919;5.57;9.6;7.6434894;11.208143;9.41;46.51162790697674;0.8604651;0.39534885;5.1849513;0.627907;8.234922;5.82297;0.017563066;0.90959424;0.942169;56.93767;1.5925926;8.234922;6.2324924;6.2324924;110.0;94.0;76.0;52.0;31.0;19.0;7.2062273;7.2062273;24.571428;7.0;5.0;3.0
3;221;13;315;18;958;190;136;88;68.99629;2.84;6.8;7.9476924;9.3871;5.91;51.58371040723983;0.8597285;0.39819005;5.9195204;0.61538464;9.14835;6.46886;0.016661124;0.9100605;0.9441039;60.019962;1.625;9.14835;6.0347543;6.0347543;126.0;127.0;93.0;55.0;32.0;24.0;5.271858;5.271858;17.0;1.8571428;6.0;1.0
3;153;4;234;21;694;116;111;72;38.623013;11.03;15.2;10.097517;15.774803;16.41;56.209150326797385;0.75816995;0.47058824;5.820855;0.7254902;8.973818;6.3454475;0.01268144;0.9362068;0.95919615;78.8554;1.3783784;8.973818;5.5507045;5.5507045;84.0;82.0;52.0;40.0;31.0;18.0;5.888014;5.888014;38.25;1.3333334;12.0;4.0
3;207;13;281;16;863;164;125;85;75.8296;2.06;6.0;6.855265;9.029199;4.91;49.275362318840585;0.79227054;0.41062802;5.9079084;0.6038647;8.688101;6.143415;0.017737078;0.90541315;0.9406379;56.379074;1.656;8.688101;5.4378653;5.4378653;125.0;121.0;75.0;38.0;28.0;25.0;8.315439;8.315439;15.923077;6.5;1.0;0.0
3;244;11;345;27;1047;186;137;87;64.7016;4.79;8.8;8.096558;10.793553;8.41;51.229508196721305;0.76229507;0.35655737;5.5696044;0.5614754;8.770526;6.201699;0.019100236;0.8950028;0.93491006;52.355377;1.781022;8.770526;10.115027;10.115027;134.0;144.0;91.0;60.0;51.0;28.0;10.275203;10.275203;22.181818;1.2222222;18.0;3.0
3;118;5;191;20;566;86;85;52;45.943707;5.18;9.2;11.149832;14.554592;8.91;58.47457627118644;0.7288136;0.44067797;4.786988;0.720339;7.8248844;5.5330286;0.014413074;0.9312398;0.9544071;69.381454;1.3882353;7.8248844;6.12478;6.12478;62.0;66.0;46.0;32.0;32.0;10.0;2.9598207;2.9598207;23.6;1.6666666;7.0;1.0
3;140;6;206;16;606;101;100;74;58.668816;5.18;9.2;8.383427;12.457975;8.91;49.28571428571429;0.7214286;0.5285714;6.2541413;0.71428573;8.451543;5.976143;0.013778648;0.9319109;0.95586264;72.576065;1.4;8.451543;2.259717;2.259717;76.0;63.0;56.0;32.0;22.0;20.0;3.7000265;3.7000265;23.333334;1.2;4.0;3.0
3;91;7;163;20;476;63;67;47;42.10374;1.28;5.2000003;12.679998;12.457975;8.62;56.043956043956044;0.6923077;0.51648355;4.9269385;0.73626375;7.0235085;4.9663706;0.015046643;0.9321267;0.9533441;66.46001;1.358209;7.0235085;2.7587242;2.7587242;44.0;38.0;34.0;20.0;15.0;7.0;4.852445;4.852445;13.0;3.5;1.0;0.0
3;132;6;189;18;566;109;82;48;63.373188;4.79;8.8;8.067274;13.023867;8.41;53.03030303030303;0.82575756;0.36363637;4.1778636;0.6212121;7.1371837;5.046751;0.01996844;0.90249807;0.9353046;50.07902;1.6097561;7.1371837;5.585735;5.585735;69.0;73.0;54.0;41.0;17.0;18.0;5.20602;5.20602;22.0;1.5;0.0;0.0
3;173;7;233;18;742;138;114;75;67.80896;5.57;9.6;8.221734;11.979248;9.41;55.49132947976878;0.7976879;0.433526;5.7021446;0.6589595;8.667259;6.128678;0.015705928;0.9190628;0.94852465;63.670223;1.5175439;8.667259;7.3278303;7.3278303;97.0;98.0;62.0;36.0;37.0;19.0;6.2846;6.2846;24.714285;1.75;5.0;4.0
3;179;11;267;22;820;143;121;84;64.12712;2.45;6.4;9.317318;10.04758;5.41;58.10055865921788;0.79888266;0.46927375;6.278455;0.67597765;9.043964;6.3950486;0.014552591;0.9245101;0.9523206;68.716286;1.4793389;9.043964;9.099632;9.099632;99.0;92.0;64.0;38.0;35.0;17.0;6.796114;6.796114;16.272728;2.75;5.0;1.0
3;507;21;675;48;2028;457;212;131;69.69687;5.57;9.6;6.4939647;10.355216;9.41;46.15384615384615;0.90138066;0.25838265;5.8179145;0.41814595;9.415251;6.6575875;0.02247556;0.86001074;0.91755104;44.492775;2.3915095;9.415251;21.27453;21.27453;383.0;318.0;193.0;123.0;72.0;52.0;23.444817;23.444817;24.142857;2.3333333;10.0;1.0
3;172;14;246;16;751;155;99;68;73.367325;0.89;4.8;7.464418;9.029199;3.41;48.837209302325576;0.9011628;0.39534885;5.1849513;0.5755814;7.5486794;5.3377223;0.020846922;0.8926906;0.93072045;47.96871;1.7373737;7.5486794;7.3454022;7.3454022;132.0;101.0;71.0;44.0;33.0;17.0;8.056845;8.056845;12.285714;1.4;13.0;0.0
3;137;9;215;22;650;112;90;66;58.61802;2.06;6.0;10.153284;11.602472;4.91;62.77372262773723;0.81751823;0.48175183;5.6387606;0.6569343;7.689219;5.437099;0.017357992;0.914599;0.94397205;57.610348;1.5222223;7.689219;4.277569;4.277569;85.0;90.0;56.0;37.0;21.0;17.0;5.378356;5.378356;15.222222;2.25;16.0;0.0
3;433;16;592;44;1721;409;204;123;63.700977;6.74;10.8;6.476858;10.04758;6.2;52.42494226327945;0.94457275;0.28406465;5.9110026;0.47113165;9.803615;6.9322023;0.020421682;0.8760253;0.9266084;48.967564;2.122549;9.803615;18.41771;18.41771;332.0;261.0;175.0;93.0;52.0;47.0;19.611868;19.611868;27.0625;2.0;5.0;0.0
3;119;8;176;11;526;91;87;58;66.61418;1.67;5.6;8.200671;9.120679;4.41;40.33613445378151;0.7647059;0.48739496;5.316851;0.73109245;7.975277;5.6393723;0.013713445;0.9344618;0.9566666;72.921135;1.3678161;7.975277;4.9798913;4.9798913;67.0;65.0;49.0;36.0;20.0;15.0;6.088612;6.088612;14.875;1.0;3.0;0.0
3;167;11;262;25;812;130;124;78;58.699703;2.06;6.0;10.840481;10.504224;4.91;52.69461077844312;0.7784431;0.46706587;6.0358214;0.74251497;9.595408;6.784978;0.011365727;0.9418303;0.9632952;87.98382;1.3467742;9.595408;4.824207;4.824207;94.0;89.0;73.0;45.0;30.0;25.0;6.5967736;6.5967736;15.181818;1.8333334;1.0;0.0
3;162;9;248;26;741;124;105;78;59.053886;3.23;7.2000003;9.451113;12.340627;6.41;47.53086419753087;0.7654321;0.4814815;6.1282587;0.6481481;8.249579;5.8333335;0.016753286;0.914766;0.9452381;59.68978;1.5428572;8.249579;7.9378257;7.9378257;96.0;92.0;79.0;57.0;35.0;21.0;7.9917684;7.9917684;18.0;2.25;0.0;0.0
3;157;11;263;27;771;139;92;55;50.62971;1.67;5.6;11.001784;10.793553;4.41;57.961783439490446;0.88535035;0.35031846;4.3894777;0.58598727;7.342399;5.19186;0.020905308;0.8942976;0.9310657;47.83474;1.7065217;7.342399;5.444479;5.444479;100.0;83.0;87.0;50.0;36.0;22.0;7.073897;7.073897;14.272727;2.2;0.0;0.0
3;102;8;168;24;487;83;73;46;54.55257;0.89;4.8;9.952549;11.979248;3.41;48.03921568627451;0.8137255;0.4509804;4.554679;0.71568626;7.228077;5.1110225;0.0156385;0.9276724;0.9509774;63.944748;1.3972603;7.228077;3.6719966;3.6719966;53.0;53.0;45.0;27.0;23.0;10.0;4.855459;4.855459;12.75;1.1428572;5.0;0.0
3;179;14;287;25;877;129;129;92;58.213924;0.89;4.8;10.69363;10.504224;3.41;53.63128491620112;0.7206704;0.5139665;6.876403;0.7206704;9.641912;6.817862;0.01217339;0.9368519;0.9603761;82.146385;1.3875968;9.641912;4.723247;4.723247;103.0;86.0;67.0;46.0;27.0;27.0;4.482349;4.482349;12.785714;2.3333333;1.0;0.0
3;133;8;215;22;631;104;96;60;53.201225;2.45;6.4;10.316391;11.602472;5.41;43.609022556390975;0.7819549;0.45112783;5.2026596;0.7218045;8.324256;5.8861375;0.013631358;0.9333379;0.95653653;73.36026;1.3854166;8.324256;7.2968616;7.2968616;79.0;70.0;55.0;32.0;22.0;20.0;5.0959;5.0959;16.625;1.1428572;5.0;0.0
3;154;10;256;33;747;132;96;65;50.570232;2.06;6.0;10.799741;13.506819;4.91;57.7922077922078;0.85714287;0.42207792;5.237849;0.6233766;7.7359004;5.4701076;0.01862782;0.9061726;0.93906146;53.683147;1.6041666;7.7359004;6.9202724;6.9202724;78.0;91.0;72.0;57.0;39.0;26.0;6.5305333;6.5305333;15.4;2.5;2.0;0.0
3;162;9;240;22;713;104;97;66;63.23167;3.23;7.2000003;8.434815;11.602472;6.41;49.382716049382715;0.6419753;0.4074074;5.1854496;0.59876543;7.62104;5.388889;0.019815043;0.89918905;0.9346806;50.46671;1.6701031;7.62104;6.525837;6.525837;83.0;65.0;49.0;28.0;16.0;18.0;6.586124;6.586124;18.0;0.6;0.0;0.0
3;179;10;258;26;757;139;106;69;66.729065;2.84;6.8;7.4131846;12.340627;5.91;53.072625698324025;0.7765363;0.38547486;5.157302;0.59217876;7.922812;5.602274;0.01947108;0.898996;0.93532085;51.358223;1.6886792;7.922812;6.8724866;6.8724866;108.0;104.0;74.0;38.0;21.0;23.0;6.3553915;6.3553915;17.9;0.5555556;1.0;0.0
3;165;9;231;13;720;139;107;70;69.78667;3.23;7.2000003;8.243637;9.6426325;6.41;44.84848484848485;0.8424242;0.42424244;5.4494925;0.6484848;8.329939;5.8901563;0.01661317;0.91517407;0.9456325;60.193207;1.5420561;8.329939;10.520603;10.520603;106.0;95.0;53.0;40.0;24.0;21.0;9.763502;9.763502;18.333334;1.5;15.0;0.0
3;169;8;281;34;863;108;114;86;44.726856;4.4;8.400001;12.8250885;13.662884;12.62;47.337278106508876;0.6390532;0.5088757;6.6153846;0.6745562;8.769231;6.200783;0.014960569;0.9232538;0.95116395;66.84238;1.4824561;8.769231;6.5370555;6.5370555;67.0;81.0;72.0;59.0;40.0;27.0;6.376765;6.376765;21.125;1.6;5.0;1.0
3;119;5;194;23;594;98;89;64;44.75867;5.18;9.2;12.306891;15.381576;8.91;62.18487394957983;0.8235294;0.53781515;5.8668704;0.7478992;8.158617;5.769013;0.0127183385;0.9392175;0.9599118;78.626625;1.3370787;8.158617;6.4538565;6.4538565;56.0;61.0;58.0;42.0;28.0;21.0;5.0632224;5.0632224;23.8;5.0;0.0;0.0
3;195;12;292;24;937;135;89;60;63.65817;2.45;6.4;10.632615;10.355216;5.41;61.53846153846154;0.6923077;0.30769232;4.296689;0.45641026;6.373422;4.50669;0.028209912;0.85124916;0.90313333;35.448532;2.1910112;6.373422;17.205261;17.205261;87.0;122.0;75.0;52.0;40.0;25.0;7.632518;7.632518;16.25;2.4;12.0;0.0
3;232;11;364;29;1137;183;113;75;52.69324;4.4;8.400001;11.613621;11.072351;7.91;53.01724137931034;0.7887931;0.32327586;4.923991;0.48706895;7.418813;5.2458935;0.024247508;0.8679302;0.91643506;41.241352;2.0530972;7.418813;15.335498;15.335498;144.0;152.0;91.0;78.0;69.0;31.0;10.19853;10.19853;21.09091;5.5;26.0;0.0
3;96;7;167;23;481;77;72;47;45.746246;1.28;5.2000003;11.502916;13.133204;8.62;61.458333333333336;0.8020833;0.48958334;4.7969174;0.75;7.3484693;5.196152;0.0138087785;0.9369719;0.95712113;72.4177;1.3333334;7.3484693;3.5904884;3.5904884;51.0;46.0;43.0;23.0;14.0;11.0;3.2094698;3.2094698;13.714286;7.0;0.0;0.0
3;133;9;202;22;615;107;87;61;63.345325;1.67;5.6;9.386465;11.602472;4.41;51.8796992481203;0.80451125;0.45864663;5.289371;0.65413535;7.5438566;5.3343124;0.017747518;0.9132084;0.9428002;56.34591;1.5287356;7.5438566;6.4769893;6.4769893;77.0;74.0;59.0;32.0;31.0;14.0;6.1534348;6.1534348;14.777778;1.8;2.0;0.0
3;222;11;320;25;950;180;132;83;64.40451;4.01;8.0;7.895495;10.504224;7.41;49.0990990990991;0.8108108;0.37387386;5.5705953;0.5945946;8.85926;6.264443;0.01781071;0.9037745;0.9400227;56.145992;1.6818181;8.85926;9.145524;9.145524;136.0;113.0;89.0;69.0;32.0;36.0;11.269078;11.269078;20.181818;2.75;4.0;0.0
3;200;10;313;40;958;156;136;89;54.135994;4.01;8.0;10.8852;14.554592;7.41;52.5;0.78;0.445;6.2932506;0.68;9.6166525;6.8;0.013738251;0.9272104;0.9546748;72.78947;1.4705882;9.6166525;7.9296894;7.9296894;105.0;106.0;75.0;55.0;36.0;20.0;9.368533;9.368533;20.0;1.1111112;5.0;1.0
3;247;14;399;40;1196;216;134;85;52.265965;2.84;6.8;10.993847;12.457975;5.91;60.32388663967612;0.87449396;0.34412956;5.4084206;0.5425101;8.526216;6.028945;0.020147638;0.8889988;0.93105036;49.633606;1.8432835;8.526216;10.728157;10.728157;162.0;146.0;114.0;80.0;46.0;32.0;11.397872;11.397872;17.642857;3.5;0.0;0.0
3;209;11;306;23;956;182;120;73;63.68589;3.62;7.6;9.538181;10.203071;6.91;56.9377990430622;0.87081337;0.3492823;5.0495157;0.57416266;8.300573;5.869392;0.019440508;0.8961423;0.9345596;51.438984;1.7416667;8.300573;8.0414715;8.0414715;134.0;116.0;88.0;61.0;49.0;22.0;7.097584;7.097584;19.0;2.2;5.0;1.0
3;328;14;477;43;1447;301;171;111;60.0239;5.18;9.2;8.876707;12.801484;8.91;52.4390243902439;0.91768295;0.33841464;6.1289496;0.52134144;9.4418955;6.6764283;0.019409098;0.8875628;0.9321004;51.52223;1.9181286;9.4418955;15.531317;15.531317;227.0;187.0;121.0;87.0;65.0;40.0;16.957289;16.957289;23.428572;3.5;1.0;2.0
3;255;15;378;28;1105;214;153;99;64.172935;2.84;6.8;7.938824;10.934197;5.91;54.90196078431373;0.8392157;0.3882353;6.1996202;0.6;9.581232;6.774954;0.016636236;0.9078142;0.94351465;60.109753;1.6666666;9.581232;10.915408;10.915408;168.0;151.0;99.0;73.0;37.0;33.0;10.221614;10.221614;17.0;15.0;8.0;5.0
